,gene,sg^Ind1^Rep1^CellType
5415,gene-6749,-8.541372573223054
5416,gene-6750,-8.768619286356781
5417,gene-6752,-9.634911607037806
5418,gene-6753,-10.129932709113046
5419,gene-6754,-11.546609463439374
5420,gene-6757,-9.178524645278074
5421,gene-6758,-9.115829645630741
5422,gene-6759,-9.993138009133935
5423,gene-6760,-11.184890710868995
5424,gene-6761,-11.58426582225331
5425,gene-6762,-9.756954070557288
5426,gene-6763,-11.678484002839681
5427,gene-6764,-9.289445445987726
5428,gene-6765,-11.43565534910617
5429,gene-6767,-9.494645995292284
5430,gene-6768,-10.840507514288923
5431,gene-6769,-11.006534210760611
5432,gene-6770,-9.46716631138879
5433,gene-6771,-11.075821702825298
5434,gene-6773,-10.309883276840326
5435,gene-6774,-10.093599217585803
5436,gene-6776,-10.159923638583905
5437,gene-6777,-11.190784228817423
5438,gene-6778,-9.866376096141208
5439,gene-6779,-10.041665830686943
5440,gene-6780,-9.828134445844588
5441,gene-6781,-8.606242085723368
5442,gene-6782,-10.410236187697933
5443,gene-6783,-10.704254520024666
5444,gene-6784,-10.800490568043669
5445,gene-6785,-8.885352792302172
5446,gene-6786,-9.432060304390037
5447,gene-6787,-9.226984191657579
5448,gene-6788,-10.16768012381653
5449,gene-6789,-10.543135326815115
5450,gene-6790,-10.661936057998608
5451,gene-6792,-9.034597124548924
5452,gene-6793,-9.188144008706402
5453,gene-6794,-9.359181975152175
5454,gene-6795,-10.479587666287792
5455,gene-6799,-8.461645946810162
5456,gene-6800,-9.513856071864021
5457,gene-6801,-10.253088865455469
5458,gene-6802,-10.83311525100561
5459,gene-6803,-10.76079287153257
5460,gene-6804,-10.899717517633484
5461,gene-6805,-9.972517915762813
5462,gene-6806,-10.476333655188133
5463,gene-6807,-10.967371094289218
5464,gene-6808,-9.562446501290664
5465,gene-6809,-8.772926576073987
5466,gene-6810,-8.695776677839628
5467,gene-6811,-10.34014937682752
5468,gene-6812,-10.894006499687219
5469,gene-6813,-11.648860911437941
5470,gene-6814,-8.579863198611
5471,gene-6815,-11.391692327466417
5472,gene-6816,-10.746712015298167
5473,gene-6817,-11.024138283492475
5474,gene-6818,-10.066175262706604
5475,gene-6819,-10.902065138119818
5476,gene-6820,-9.087232989127529
5477,gene-6821,-10.608730842478895
5478,gene-6822,-11.142227898865007
5479,gene-6823,-10.212210396975998
5480,gene-6824,-10.23261220935927
5481,gene-6825,-8.732601914086048
5482,gene-6826,-10.22785293249292
5483,gene-6827,-11.01112483835723
5484,gene-6828,-9.72966020762356
5485,gene-6829,-10.238893390504124
5486,gene-6830,-10.131449995980956
5487,gene-6831,-10.695797151090773
5488,gene-6832,-9.943031970240588
5489,gene-6833,-11.487896853291394
5490,gene-6834,-10.104348989717739
5491,gene-6835,-10.514094523641658
5492,gene-6836,-11.216980372574408
5493,gene-6837,-10.10269171063765
5494,gene-6838,-10.070981676733808
5495,gene-6839,-10.748312138175569
5496,gene-6840,-11.367551213432714
5497,gene-6841,-10.868247987817718
5498,gene-6842,-10.133863332723182
5499,gene-6843,-10.286169215545566
5500,gene-6844,-11.040947284320994
5501,gene-6845,-9.105758952132657
5502,gene-6846,-11.151653792889974
5503,gene-6847,-8.992615588670944
5504,gene-6848,-9.047990540694824
5505,gene-6849,-9.10014685979418
5506,gene-6850,-9.61407011724805
5507,gene-6851,-8.244648629422377
5508,gene-6852,-9.51998751530345
5509,gene-6853,-10.27464024756044
5510,gene-6854,-11.100744034016634
5511,gene-6855,-7.85877952691103
5512,gene-6856,-8.788154069671172
5513,gene-6857,-8.681153372845735
5514,gene-6858,-10.213033390603858
5515,gene-6859,-10.304785115287848
5516,gene-6860,-11.078775189939261
5517,gene-6861,-11.252354708720988
5518,gene-6862,-11.656805737755821
5519,gene-6863,-9.834948134335935
5520,gene-6864,-10.484280968874215
5521,gene-6865,-10.972401491343147
5522,gene-6866,-11.24353680572916
5523,gene-6867,-10.221185420752423
5524,gene-6869,-10.233106574153467
5525,gene-6872,-10.015368251351727
5526,gene-6875,-7.333086425291957
5527,gene-6876,-10.918981943515726
5528,gene-6877,-11.105030564327365
5529,gene-6878,-9.340405488678694
5530,gene-6879,-11.049842091574671
5531,gene-6880,-10.098234873238622
5532,gene-6881,-9.53839088605916
5533,gene-6882,-8.991894916131093
5534,gene-6884,-9.702782678660112
5535,gene-6885,-10.575995849646642
5536,gene-6886,-9.321903539094931
5537,gene-6887,-10.514844398128133
5538,gene-6888,-9.272382712080859
5539,gene-6889,-11.32099116185198
5540,gene-6890,-11.621110146199376
5541,gene-6892,-11.001054700899214
5542,gene-6898,-11.102425711700405
5543,gene-6899,-9.586743607806179
5544,gene-6900,-9.762255941809201
5545,gene-6901,-9.850092683573585
5546,gene-6902,-10.64051406616541
5547,gene-6905,-9.695891628022904
5548,gene-6907,-9.520513623842989
5549,gene-6908,-7.98682013123922
5550,gene-6909,-9.965728309497292
5551,gene-6910,-11.462996521921418
5552,gene-6912,-8.721129438668248
5553,gene-6914,-9.543235212498233
5554,gene-6915,-7.960133724084556
5555,gene-6916,-7.020406608292821
5556,gene-6917,-8.138715561117651
5557,gene-6918,-9.245139777199798
5558,gene-6919,-9.57588595046758
5559,gene-6920,-11.198129222835961
5560,gene-6921,-8.962639177472784
5561,gene-6922,-9.0920609873273
5562,gene-6923,-10.560649450716038
5563,gene-6924,-11.404795321783796
5564,gene-6925,-9.690789683829076
5565,gene-6926,-9.75164922392708
5566,gene-6928,-10.169700490796473
5567,gene-6930,-10.254989308232377
5568,gene-6931,-10.99131607480764
5569,gene-6932,-11.243778836399308
5570,gene-6934,-11.547710527554747
5571,gene-6935,-8.343754061307415
5572,gene-6936,-10.506915027619666
5573,gene-6937,-10.185355842425542
5574,gene-6938,-10.705832969551702
5575,gene-6940,-11.622378937914497
5576,gene-6941,-11.171672161362544
5577,gene-6943,-8.737913888640051
5578,gene-6944,-8.375793413629557
5579,gene-6945,-9.617201876021658
5580,gene-6946,-9.59411541874206
5581,gene-6947,-10.777043616153335
5582,gene-6948,-9.64988923451088
5583,gene-6949,-10.937066877888503
5584,gene-6950,-10.297379963054098
5585,gene-6951,-11.352438683541918
5586,gene-6952,-11.145147904554447
5587,gene-6953,-10.379381770565766
5588,gene-6954,-8.810313757407624
5589,gene-6955,-9.99373513306093
5590,gene-6956,-9.753303480515736
5591,gene-6957,-10.309285289928338
5592,gene-6958,-11.310983581535229
5593,gene-6959,-8.974890736764552
5594,gene-6960,-10.816996939699823
5595,gene-6961,-11.166276382892129
5596,gene-6962,-9.777318160425667
5597,gene-6963,-11.09673669284937
5598,gene-6964,-9.868743295068038
5599,gene-6968,-9.204445850346692
5600,gene-6969,-9.797968602768533
5601,gene-6970,-11.650038694958853
5602,gene-6971,-10.695843362962346
5603,gene-6972,-8.767545720275276
5604,gene-6973,-8.87096135955291
5605,gene-6974,-7.958482832313567
5606,gene-6975,-10.93054914556563
5607,gene-6976,-9.581662975030879
5608,gene-6977,-9.865271665884114
5609,gene-6978,-9.447023193983956
5610,gene-6979,-11.573724838242958
5611,gene-6980,-9.5822618100126
5612,gene-6982,-9.514483810258293
5613,gene-6983,-10.848766422234432
5614,gene-6984,-8.906369317578863
5615,gene-6985,-9.86961728590906
5616,gene-6986,-11.361708393808497
5617,gene-6987,-11.499393288070602
5618,gene-6988,-10.300303229178713
5619,gene-6989,-8.82234121108416
5620,gene-6990,-9.914169927063998
5621,gene-6991,-8.450620211203386
5622,gene-6992,-9.339705606213643
5623,gene-6994,-10.510131017894194
5624,gene-6995,-9.403170567239577
5625,gene-6996,-10.168198317940588
5626,gene-6997,-10.0382857504054
5627,gene-6999,-9.607470410259939
5628,gene-7000,-11.409768437749692
5629,gene-7001,-11.236022926866545
5630,gene-7002,-10.628315945553535
5631,gene-7003,-10.872481034505288
5632,gene-7005,-9.106794162278849
5633,gene-7006,-11.541431393391653
5634,gene-7007,-10.253847997222845
5635,gene-7013,-9.650917655780358
5636,gene-7014,-11.07556232197022
5637,gene-7015,-11.038579482252107
5638,gene-7016,-9.229388409546203
5639,gene-7017,-6.44977775899161
5640,gene-7018,-6.87158964167134
5641,gene-7019,-10.014528651804877
5642,gene-7020,-8.44147542017032
5643,gene-7022,-7.245228244827324
5644,gene-7023,-10.47684387166213
5645,gene-7024,-7.739467113590116
5646,gene-7025,-10.318131443927873
5647,gene-7027,-10.765499638511535
5648,gene-7028,-9.980503707573279
5649,gene-7029,-10.017585387207
5650,gene-7031,-9.975927008750267
5651,gene-7032,-10.332093632144389
5652,gene-7033,-11.481074322946794
5653,gene-7034,-11.667256071189357
5654,gene-7035,-10.683806849773338
5655,gene-7036,-10.149115681449338
5656,gene-7038,-10.865393376602494
5657,gene-7039,-10.454967014363007
5658,gene-7040,-10.869652584917116
5659,gene-7041,-9.752204622854878
5660,gene-7042,-11.239626765785784
5661,gene-7043,-10.487250198990976
5662,gene-7044,-10.046929389134293
5663,gene-7045,-11.354537641216659
5664,gene-7046,-8.559650751866357
5665,gene-7047,-10.855989243304746
5666,gene-7048,-9.097410016173326
5667,gene-7051,-11.146251684544007
5668,gene-7052,-10.646812050567261
5669,gene-7054,-9.336334916810591
5670,gene-7055,-8.773206817250252
5671,gene-7058,-10.413702423114916
5672,gene-7059,-9.803592280111806
5673,gene-7060,-7.672998725095939
5674,gene-7063,-9.202438090674368
5675,gene-7064,-9.65814187597756
5676,gene-7065,-9.804644230143447
5677,gene-7067,-8.043561444032642
5678,gene-7068,-9.462796946748073
5679,gene-7069,-11.477824628293167
5680,gene-7070,-9.433142927825758
5681,gene-7071,-10.421369124487658
5682,gene-7072,-11.044707819112205
5683,gene-7073,-9.685780132858891
5684,gene-7074,-10.713626895922173
5685,gene-7075,-9.76161113622911
5686,gene-7076,-9.386616268528124
5687,gene-7079,-10.215386962395131
5688,gene-7081,-11.625467967858734
5689,gene-7082,-10.451786102242128
5690,gene-7083,-9.532001976995172
5691,gene-7084,-9.962816907163212
5692,gene-7085,-9.049237247792208
5693,gene-7086,-9.364592795572698
5694,gene-7087,-10.11863447633782
5695,gene-7088,-10.932176302531303
5696,gene-7089,-9.476730255412916
5697,gene-7090,-8.360173208637638
5698,gene-7091,-10.746141405964561
5699,gene-7092,-9.968188235780243
5700,gene-7093,-9.14259718656887
5701,gene-7094,-8.678235915218156
5702,gene-7096,-10.451609165254803
5703,gene-7097,-10.853266627221807
5704,gene-7098,-9.375831766119573
5705,gene-7099,-9.82076539467769
5706,gene-7100,-8.909300933844417
5707,gene-7101,-10.079264270841076
5708,gene-7102,-8.381013650866235
5709,gene-7103,-11.4852792005247
5710,gene-7104,-9.397675883671855
5711,gene-7106,-11.34207193628421
5712,gene-7107,-10.611693217301463
5713,gene-7108,-11.351713377281134
5714,gene-7109,-9.412879915900554
5715,gene-7110,-10.733279463364289
5716,gene-7111,-8.444854676261896
5717,gene-7112,-7.806052772551054
5718,gene-7113,-11.560103245928698
5719,gene-7117,-10.511728750607165
5720,gene-7118,-11.446577494587336
5721,gene-7119,-9.405523178461419
5722,gene-7120,-9.975764529720287
5723,gene-7122,-10.729675788887679
5724,gene-7123,-10.626975892904499
5725,gene-7124,-10.875743951653192
5726,gene-7125,-11.646157351513743
5727,gene-7126,-6.270425173586125
5728,gene-7128,-8.52294875214605
5729,gene-7130,-9.262704962719102
5730,gene-7131,-10.855347751542217
5731,gene-7132,-10.012884409161137
5732,gene-7134,-10.018339542781366
5733,gene-7135,-11.59114041269063
5734,gene-7136,-9.470040592951314
5735,gene-7137,-8.693866076455489
5736,gene-7138,-11.168755126295478
5737,gene-7139,-10.903551403472004
5738,gene-7140,-10.488782554316598
5739,gene-7141,-10.601388400305801
5740,gene-7142,-9.127478893982161
5741,gene-7143,-8.142748896235673
5742,gene-7144,-9.195492835372454
5743,gene-7145,-10.433083789419
5744,gene-7146,-7.3170937198464685
5745,gene-7147,-7.697483097210223
5746,gene-7149,-8.03570139005593
5747,gene-7150,-8.336767717408346
5748,gene-7151,-7.639784318275713
5749,gene-7152,-7.629442179847625
5750,gene-7153,-8.283971465219313
5751,gene-7155,-8.960598337379347
5752,gene-7156,-9.209119789310503
5753,gene-7157,-9.034013539762986
5754,gene-7158,-11.335654073040244
5755,gene-7159,-9.709247605357035
5756,gene-7160,-11.07764790949825
5757,gene-7161,-10.394473885033353
5758,gene-7162,-8.331692054165813
5759,gene-7163,-9.816630965715074
5760,gene-7164,-9.328391424438536
5761,gene-7165,-9.344658338308065
5762,gene-7166,-9.268026858585436
5763,gene-7167,-8.978072069289768
5764,gene-7168,-8.475863505681943
5765,gene-7169,-9.548546363956104
5766,gene-7170,-8.656773100118972
5767,gene-7171,-10.458166205907347
5768,gene-7172,-9.079172605579826
5769,gene-7173,-8.494205975748471
5770,gene-7174,-7.919899170894581
5771,gene-7175,-8.989449202193729
5772,gene-7176,-9.928014371830578
5773,gene-7177,-9.244793372130491
5774,gene-7178,-9.689091478156245
5775,gene-7179,-9.442341523392761
5776,gene-7180,-9.686569739533605
5777,gene-7182,-8.874208929856724
5778,gene-7183,-9.28980138057289
5779,gene-7184,-11.248036460382146
5780,gene-7185,-9.373919854080176
5781,gene-7186,-10.090729045189807
5782,gene-7187,-10.876038531042443
5783,gene-7188,-10.967109332293143
5784,gene-7189,-9.810096180835734
5785,gene-7190,-9.666301989387048
5786,gene-7191,-8.42562851531321
5787,gene-7192,-10.363564847251192
5788,gene-7193,-8.991418307316097
5789,gene-7194,-10.411250803690619
5790,gene-7195,-11.019341018933003
5791,gene-7196,-8.874563451020338
5792,gene-7197,-7.87637802671952
5793,gene-7201,-10.192888360291702
5794,gene-7202,-10.674389040047222
5795,gene-7203,-10.241882914904906
5796,gene-7204,-11.42478184471308
5797,gene-7205,-9.447655132748473
5798,gene-7206,-7.58244640074295
5799,gene-7209,-10.167945065470365
5800,gene-7210,-10.411946238965253
5801,gene-7211,-9.754918331216038
5802,gene-7212,-10.595883031032141
5803,gene-7213,-10.932039382543032
5804,gene-7214,-9.58334425743704
5805,gene-7215,-11.004118830825362
5806,gene-7216,-9.542474456572394
5807,gene-7217,-5.564778048065458
5808,gene-7218,-6.466658705726217
5809,gene-7219,-8.325016646495175
5810,gene-7220,-8.325738229647152
5811,gene-7221,-8.755728277825916
5812,gene-7222,-10.734695993766977
5813,gene-7223,-11.202431004291938
5814,gene-7224,-9.761373392511329
5815,gene-7225,-9.713315244972955
5816,gene-7226,-9.35302803036968
5817,gene-7227,-9.75030229851271
5818,gene-7228,-8.494966361200436
5819,gene-7229,-9.515323625565147
5820,gene-7230,-11.030855304962074
5821,gene-7231,-9.640466140504616
5822,gene-7232,-11.23126104603559
5823,gene-7233,-10.121323275486192
5824,gene-7235,-9.844383002094846
5825,gene-7237,-10.944672365181445
5826,gene-7238,-10.372860413440058
5827,gene-7239,-8.8105128344737
5828,gene-7240,-9.548711512901814
5829,gene-7242,-10.333341545573166
5830,gene-7243,-8.895206232126244
5831,gene-7245,-11.237948898248604
5832,gene-7246,-11.677792447266569
5833,gene-7249,-11.426296035452127
5834,gene-7251,-10.040313944433684
5835,gene-7253,-11.10183914832786
5836,gene-7254,-9.2641107812012
5837,gene-7255,-9.979416491887788
5838,gene-7256,-8.173426161343189
5839,gene-7257,-8.441114839051565
5840,gene-7259,-8.684621967470427
5841,gene-7260,-10.11786339652398
5842,gene-7261,-10.877932911267589
5843,gene-7262,-10.256110225336517
5844,gene-7263,-10.119153764669347
5845,gene-7265,-11.022867490219575
5846,gene-7266,-11.62423241032843
5847,gene-7268,-10.690356859513066
5848,gene-7269,-9.54630914117707
5849,gene-7270,-10.242986900468605
5850,gene-7271,-10.048385113489111
5851,gene-7272,-10.584722582423638
5852,gene-7273,-10.99322689466826
5853,gene-7275,-11.09006294582705
5854,gene-7276,-8.103438790144232
5855,gene-7277,-10.861848957109666
5856,gene-7278,-9.548296472130202
5857,gene-7279,-10.643922694169628
5858,gene-7280,-10.027404936050583
5859,gene-7281,-9.992761918136722
5860,gene-7282,-10.319742415420361
5861,gene-7283,-10.266463022891163
5862,gene-7284,-9.472921883787619
5863,gene-7285,-10.537665850312715
5864,gene-7288,-9.210651354632512
5865,gene-7290,-10.362907398100349
5866,gene-7291,-9.009095069856807
5867,gene-7293,-8.707709140342972
5868,gene-7294,-9.614055121244947
5869,gene-7295,-10.620869952449619
5870,gene-7296,-9.97142719357825
5871,gene-7297,-10.325466271116417
5872,gene-7298,-11.382289771535971
5873,gene-7299,-10.834333169323115
5874,gene-7300,-10.991782595733216
5875,gene-7301,-10.598086893091114
5876,gene-7302,-10.098043634869136
5877,gene-7303,-9.835107827906176
5878,gene-7304,-9.933053880492738
5879,gene-7305,-8.989559136275558
5880,gene-7306,-8.439473336621413
5881,gene-7307,-9.29321715615148
5882,gene-7308,-9.757758824026617
5883,gene-7309,-10.522572203579074
5884,gene-7310,-11.005584501690368
5885,gene-7311,-10.552996223514839
5886,gene-7312,-11.5401577428785
5887,gene-7313,-11.144929785904752
5888,gene-7314,-8.135145658161049
5889,gene-7315,-9.401403692519157
5890,gene-7316,-11.15874132311172
5891,gene-7317,-10.224910668735115
5892,gene-7318,-10.50692062329827
5893,gene-7319,-10.025149294398304
5894,gene-7320,-11.143624467024617
5895,gene-7321,-9.677876206337332
5896,gene-7322,-10.313926066570785
5897,gene-7323,-11.16093034061243
5898,gene-7325,-11.136692529876825
5899,gene-7326,-10.262308111589457
5900,gene-7327,-9.972804945815078
5901,gene-7328,-10.283035228047973
5902,gene-7329,-11.569359480386044
5903,gene-7330,-10.578799701487156
5904,gene-7332,-11.473441748333567
5905,gene-7333,-8.262930258706437
5906,gene-7334,-10.60458598979449
5907,gene-7335,-10.399197540853399
5908,gene-7337,-11.530713733870805
5909,gene-7338,-9.889108157368645
5910,gene-7340,-9.799140987525655
5911,gene-7341,-9.922628262586201
5912,gene-7343,-9.809042845411884
5913,gene-7344,-11.616078182650456
5914,gene-7345,-10.995255864115089
5915,gene-7348,-9.422374082634088
5916,gene-7350,-10.11953408919332
5917,gene-7351,-9.24569284621819
5918,gene-7352,-8.779133701578633
5919,gene-7353,-9.708128027559132
5920,gene-7355,-9.587009879077499
5921,gene-7356,-9.179414921696399
5922,gene-7357,-10.107413475348014
5923,gene-7358,-9.823692864544741
5924,gene-7360,-8.934781738143545
5925,gene-7361,-9.631415283512924
5926,gene-7363,-11.204120240953548
5927,gene-7364,-10.317839829141095
5928,gene-7365,-10.503620964701971
5929,gene-7366,-10.746235527572034
5930,gene-7367,-11.070490225601068
5931,gene-7368,-10.858187442677785
5932,gene-7369,-11.317627588358107
5933,gene-7370,-11.18386334379695
5934,gene-7371,-10.751205024199747
5935,gene-7372,-8.052661992675635
5936,gene-7373,-7.00101811164651
5937,gene-7374,-8.914126447495544
5938,gene-7375,-10.031397831304682
5939,gene-7376,-9.73759964177361
5940,gene-7377,-9.503784760327992
5941,gene-7378,-11.154321556731647
5942,gene-7379,-8.533286563438995
5943,gene-7380,-9.16472056338123
5944,gene-7381,-8.74338858489843
5945,gene-7382,-10.362828924285047
5946,gene-7383,-10.691369223452986
5947,gene-7384,-9.630535917376411
5948,gene-7386,-10.732377384825108
5949,gene-7387,-11.061025687089545
5950,gene-7389,-10.814139379083251
5951,gene-7391,-11.473831247709844
5952,gene-7392,-11.52685398255154
5953,gene-7393,-11.544262006340286
5954,gene-7394,-9.540504386112431
5955,gene-7395,-9.37238522631421
5956,gene-7396,-11.293810169672406
5957,gene-7397,-9.531517786053163
5958,gene-7398,-9.589993586353705
5959,gene-7399,-10.453801213285619
5960,gene-7400,-8.263741690167514
5961,gene-7401,-10.534990178358575
5962,gene-7402,-10.201071186601952
5963,gene-7403,-10.191187639019363
5964,gene-7404,-9.770414939403688
5965,gene-7406,-9.01260590333286
5966,gene-7407,-8.19979736240732
5967,gene-7408,-10.802401969751193
5968,gene-7410,-11.504659372788504
5969,gene-7411,-6.65867723742331
5970,gene-7412,-8.284705146934382
5971,gene-7413,-11.289604456697898
5972,gene-7414,-10.45018329641522
5973,gene-7415,-9.519840274779272
5974,gene-7416,-10.062187937406096
5975,gene-7417,-11.26757276597375
5976,gene-7418,-10.661396210195553
5977,gene-7419,-9.921275450392878
5978,gene-7420,-9.732818627519508
5979,gene-7422,-9.004027194294022
5980,gene-7423,-11.577732990299042
5981,gene-7424,-11.677628403421739
5982,gene-7425,-10.801921612072434
5983,gene-7426,-10.390123531476002
5984,gene-7427,-9.632534625463629
5985,gene-7428,-11.61262874792741
5986,gene-7429,-10.412333085515428
5987,gene-7430,-10.213553897887918
5988,gene-7432,-11.598695211766822
5989,gene-7434,-10.513687671145474
5990,gene-7435,-10.554630319699648
5991,gene-7437,-11.119563636024703
5992,gene-7438,-9.786716603586909
5993,gene-7440,-11.541421739950437
5994,gene-7441,-10.959672268529308
5995,gene-7442,-10.4930634997491
5996,gene-7443,-10.473651375604202
5997,gene-7446,-11.058095472624663
5998,gene-7452,-9.744521015729056
5999,gene-7453,-10.959015864569254
6000,gene-7454,-10.867407834040675
6001,gene-7455,-10.980533002222277
6002,gene-7456,-11.472844336631091
6003,gene-7457,-10.815323322962259
6004,gene-7458,-11.234146648898317
6005,gene-7459,-9.987079291425577
6006,gene-7460,-9.199132568619287
6007,gene-7461,-10.80999287810224
6008,gene-7462,-10.279901571502174
6009,gene-7463,-9.31149172101893
6010,gene-7464,-10.224414714381277
6011,gene-7466,-7.923628774633551
6012,gene-7467,-10.368128221025682
6013,gene-7468,-9.238457500803442
6014,gene-7469,-11.455260981581636
6015,gene-7470,-9.756685239777235
6016,gene-7471,-11.343630197556227
6017,gene-7472,-9.379589319270625
6018,gene-7473,-9.496981468787443
6019,gene-7474,-8.982282720648536
6020,gene-7475,-11.184221553837956
6021,gene-7476,-11.312410801085113
6022,gene-7477,-9.833956496162886
6023,gene-7478,-10.15202954617059
6024,gene-7479,-9.730431285640346
6025,gene-7480,-11.156046800386335
6026,gene-7481,-10.568586627552907
6027,gene-7482,-9.590487052148903
6028,gene-7483,-8.938498318786923
6029,gene-7484,-10.849852161080651
6030,gene-7485,-10.226414658790732
6031,gene-7487,-9.676153859259898
6032,gene-7488,-9.11535236259392
6033,gene-7489,-8.908417819630536
6034,gene-7490,-9.335000644820452
6035,gene-7491,-10.00370200172372
6036,gene-7492,-9.221637768699667
6037,gene-7493,-7.952590936587241
6038,gene-7494,-9.324992659163554
6039,gene-7496,-10.247451787601971
6040,gene-7497,-8.078927392685953
6041,gene-7498,-11.017725456641491
6042,gene-7499,-10.672597633361812
6043,gene-7500,-10.910086024129573
6044,gene-7501,-11.582286554338237
6045,gene-7502,-9.745619643676575
6046,gene-7503,-10.41030676865726
6047,gene-7504,-10.754600360623423
6048,gene-7505,-8.951274950855023
6049,gene-7506,-8.883278388650599
6050,gene-7507,-9.964356282692256
6051,gene-7508,-8.152893751943408
6052,gene-7509,-9.642861296407169
6053,gene-7510,-10.536688160931115
6054,gene-7511,-8.286770539387975
6055,gene-7512,-9.520382695745502
6056,gene-7513,-9.757480903100411
6057,gene-7516,-9.194325057918753
6058,gene-7517,-8.158934569766913
6059,gene-7518,-10.620004476194305
6060,gene-7519,-7.837953951353446
6061,gene-7520,-10.045032033614104
6062,gene-7521,-10.040293233207159
6063,gene-7523,-10.187642289924632
6064,gene-7524,-10.214703840737153
6065,gene-7525,-10.730955999044852
6066,gene-7526,-9.962023694919768
6067,gene-7527,-9.300889243513389
6068,gene-7528,-10.717172642261248
6069,gene-7530,-10.51802636568664
6070,gene-7532,-8.150905245934693
6071,gene-7533,-9.131733690241942
6072,gene-7534,-10.002889772125577
6073,gene-7535,-9.797285793747857
6074,gene-7536,-10.168354890862712
6075,gene-7537,-10.356495428074567
6076,gene-7538,-10.69262306892492
6077,gene-7539,-11.288818915876046
6078,gene-7540,-8.94091558916227
6079,gene-7541,-10.684549180834766
6080,gene-7542,-9.832773333073659
6081,gene-7544,-8.206416457657735
6082,gene-7545,-10.023323520685915
6083,gene-7546,-10.924673779361935
6084,gene-7547,-9.832551828477964
6085,gene-7548,-10.785617270718282
6086,gene-7549,-10.968648759556515
6087,gene-7551,-10.685360357427555
6088,gene-7552,-10.869622175785441
6089,gene-7553,-9.146893245501495
6090,gene-7555,-9.835469014303008
6091,gene-7556,-10.511368916094813
6092,gene-7560,-9.655501777758785
6093,gene-7563,-9.883781716209686
6094,gene-7564,-10.88783525431099
6095,gene-7565,-8.876219194778178
6096,gene-7566,-8.64312430796785
6097,gene-7567,-11.226281523863687
6098,gene-7568,-8.120866088195395
6099,gene-7570,-9.790530132983605
6100,gene-7572,-9.553187770412178
6101,gene-7573,-9.937491289115298
6102,gene-7574,-9.083739014536757
6103,gene-7575,-8.724266813302027
6104,gene-7576,-9.86937826880595
6105,gene-7577,-9.62308082787939
6106,gene-7578,-9.332532772395785
6107,gene-7579,-10.277464804853656
6108,gene-7581,-11.591698599611108
6109,gene-7582,-10.512756242164986
6110,gene-7583,-10.021919327365481
6111,gene-7584,-10.62585187314826
6112,gene-7586,-10.570525391593579
6113,gene-7587,-10.946665191353475
6114,gene-7588,-11.581094903812163
6115,gene-7589,-10.404144727583065
6116,gene-7590,-10.977723451111654
6117,gene-7591,-10.077370185253942
6118,gene-7592,-9.597737572231395
6119,gene-7593,-10.945017856122805
6120,gene-7594,-10.318523256023505
6121,gene-7595,-11.359035261987922
6122,gene-7597,-11.63469102948922
6123,gene-7598,-11.08193337104772
6124,gene-7599,-11.414248758808938
6125,gene-7600,-10.580415621637174
6126,gene-7602,-10.200661952713
6127,gene-7603,-11.149822290350881
6128,gene-7605,-9.922243553630071
6129,gene-7606,-8.708242549593868
6130,gene-7607,-11.252070954725257
6131,gene-7608,-10.724866913769857
6132,gene-7610,-10.837963651481811
6133,gene-7611,-9.126568320291112
6134,gene-7612,-10.165498025350301
6135,gene-7613,-8.287405970169228
6136,gene-7614,-7.444534770639684
6137,gene-7615,-10.678883087533782
6138,gene-7616,-11.382932171279718
6139,gene-7617,-9.619439719253593
6140,gene-7618,-11.041372680514156
6141,gene-7621,-8.993656617099546
6142,gene-7623,-10.645269614049198
6143,gene-7624,-7.69645049401512
6144,gene-7625,-9.42609735127814
6145,gene-7626,-11.257500965361487
6146,gene-7627,-11.165122669365644
6147,gene-7628,-7.23809814957984
6148,gene-7629,-8.098800133767025
6149,gene-7630,-10.764110908842053
6150,gene-7631,-10.280185240552797
6151,gene-7632,-10.366497598315583
6152,gene-7633,-10.047768024955714
6153,gene-7634,-9.860372252650551
6154,gene-7635,-10.173126378258605
6155,gene-7636,-9.542688393176693
6156,gene-7638,-10.619372578619478
6157,gene-7640,-11.465568103029225
6158,gene-7641,-10.697002515195683
6159,gene-7643,-10.397480464331952
6160,gene-7644,-8.467509740676046
6161,gene-7645,-11.517140333082034
6162,gene-7646,-10.111197301029485
6163,gene-7647,-11.220543305704158
6164,gene-7648,-10.379255677507192
6165,gene-7650,-9.958794391796182
6166,gene-7651,-10.825615620831655
6167,gene-7655,-10.926187535209147
6168,gene-7657,-11.05966693482446
6169,gene-7659,-11.461320981823402
6170,gene-7660,-10.744941854183486
6171,gene-7661,-10.247717596326677
6172,gene-7662,-9.394811477400724
6173,gene-7663,-11.16490714526477
6174,gene-7664,-11.348175007042377
6175,gene-7666,-9.953406203079796
6176,gene-7668,-9.807536422105898
6177,gene-7669,-9.752127097167303
6178,gene-7670,-10.211287985387601
6179,gene-7671,-11.412956690393413
6180,gene-7672,-10.243619238562369
6181,gene-7673,-10.481459610841544
6182,gene-7674,-10.741933992350855
6183,gene-7675,-9.581300483455815
6184,gene-7676,-10.363807249742294
6185,gene-7678,-9.37007614681738
6186,gene-7679,-10.640616143621932
6187,gene-7680,-9.36034252192686
6188,gene-7681,-10.086754995108263
6189,gene-7685,-11.499318351852754
6190,gene-7686,-10.333494530848983
